Title,Ingredients,Steps,Loves,URL,Category,Title Cleaned,Total Ingredients,Ingredients Cleaned,Total Steps
Udang Goreng Lada Garam,1 kg udang besar--7 siung bawang putih--7 siang bawang merah--7 buah cabe keriting merah--5 buah cabe rawit merah--2 ruas jahe digeprek--1 ruas serai--1 sendok jeruk nipis--Tepung maizena--Tepung bumbu (saya pake tepung serbaguna)--Lada bubuk--Kaldu bubuk--,"1) Udang di cuci bersih, lalu direndam menggunakam air jeruk nipis dan garam kurang lebih 10 menit. Kemudian dicuci kembali. Campurkan tepung maizena dan tepung serbaguna dengan udang, lalu goreng.
2) Bawang merah, bawang putih, cabe keriting, cabe rawit dicincang. Jahe dan serai digeprek.
3) Siapkan 5 sendok minyak goreng untuk bumbu cincang, setelah agak kering masukkan udang. Beri lada dan kaldu bubuk, koreksi rasa.",6,https://cookpad.com/id/resep/4223635-udang-goreng-lada-garam,udang,udang goreng lada garam,12,"udang , bawang putih , siang bawang merah , cabe keriting merah , cabe rawit merah , jahe digeprek , serai , jeruk nipis , tepung maizena , tepung bumbu pake tepung , lada , kaldu bubuk",3
Udang Bumbu Kuning,"1/2 kg udang,kupas,cuci bersih--5 sdm minyak goreng--100 ml air--Secukupnya garam dan gula pasir--🍤 Bumbu Halus 🍤--3 siung bawang putih--2 ruas jari kunyit--1 ruas jari jahe--1 sdt ketumbar--","1) Panaskan minyak goreng,masukkan bumbu halus,tumis hingga harum
2) Masukkan udang,aduk rata,biarkan sebentar sampai sedikit berubah warna
3) Masukkan air,garam dan gula pasir,masak sampai matang,tes rasa,matikan api
4) Sajikan",12,https://cookpad.com/id/resep/4223412-udang-bumbu-kuning,udang,udang bumbu kuning,9,"udang , kupas , minyak goreng , air , garam gula pasir , bumbu halus , bawang putih , kunyit , jahe , ketumbar",4
Udang dan kentang tumis Aceh,200 gram udang--2 buah kentang potong 2--1 tangkai Daun kari--Bumbu halus :--1 sdm ketumbar--1/4 sdt pala--6 buah cabe kering--4 siung bawang merah--2 siung bawang putih--1 cm jahe--1 cm kunyit--2 buah kemiri--7 buah asam sunti--Cabe rawit secukupnya untuk pedas (sy tdk pake)--secukupnya Garam--secukupnya Minyak goreng untuk menumis--secukupnya Air--1/2 buah Jeruk nipis--1 buah bawang merah diiris--,"1) Siapkan bahan 2,,, udang yg telah diberi garam dan jeruk nipis
2) Panaskan minyak goreng 3 sdm dan tumis bawang merah iris dan tumis bumbu halus dan daun kari sampai harum
3) Masukkan udang dan kentang tambah kan air secukupnya
4) Masak sampai matang dan sajikan",4,https://cookpad.com/id/resep/4210832-udang-dan-kentang-tumis-aceh,udang,udang kentang tumis aceh,19,"udang , kentang potong , tangkai daun kari , bumbu halus , ketumbar , pala , cabe kering , bawang merah , bawang putih , jahe , kunyit , kemiri , asam sunti , cabe rawit pedas tdk pake , garam , minyak goreng menumis , air , jeruk nipis , bawang merah diiris",4
Tumis Udang,1/2 ons Udang (aku campur udang besar udang sedang)--2 rajang cabe merah (iris)--2 rajang cabe hijau (iris)--3 rajang cabai rawit (bagi 2)--2 siung bawang merah (iris)--2 siung bawang putih (iris)--3 sdm Kecap Manis--Secukupnya Minyak makan--Secukupnya Garam--Secukupnya Daun bawang (iris)--,"1) Bersihkan udang lalu taburi garam diamkan 5 menit. Lalu cuci lagi sekali.
2) Tumis semua bahan yang sudah di iris dengan minyak makan (saya belum punya blender jadi serba iris)
3) Dirasa sudah mateng, masukan udang, aduk-aduk.
4) Masukan kecap. Biar kan sedikit meresap ke udang.
5) Tambahkan 200ml air. Jika sudah mendidih, masukan garam secukupnya.
6) Biarkan sampai kuah sedikit mengental.
7) Koreksi rasa.",4,https://cookpad.com/id/resep/4223525-tumis-udang,udang,tumis udang,10,"udang campur udang udang , rajang cabe merah , rajang cabe hijau , rajang cabai rawit , bawang merah , bawang putih , kecap manis , minyak makan , garam , daun bawang",7
Udang goreng tepung krispy,"1 kg udang besar kupas sisihkan--1/2 kg terigu--2 bungkus roiko ayam--1 bks ladaku--2 sendok bawang putih bubuk--secukupnya Garam,air--Miinyak sayur untuk menggoreng--","1) Ambil tepung dan semua bahan kecuali udangdan air campur hingga rata
2) Ambil sebagian tepung dan kasih air adonan sedang tidak encer tdk kental
3) Celupkan udang ke dalam adonan cair lalu ke tepung gulingkan dan remas angkat sisihkan lakukan sampai selesai
4) Panaskan minyak dan goreng kecoklatan angkat dan sajikan
5) Selamat mencoba",13,https://cookpad.com/id/resep/4222649-udang-goreng-tepung-krispy,udang,udang goreng tepung krispy,7,"udang kupas sisihkan , terigu , roiko ayam , ladaku , bawang putih bubuk , garam , air , miinyak sayur",5
"Udang goreng mayonaise,maknyusss👍","20 ekor udang ukuran medium--secukupnya Garam,merica--secukupnya Tepung terigu--secukupnya Tepung roti kasar--1 btr telur,kocok lepas--Minyak unt menggoreng--Saus mayonaise,aduk jadi 1 :--4 sdm mayonaise,pake merk yg enak ya--(Aku pake knor warna ijo disini,klo di indo merk maestro enak)--2 sdm madu--Sejumput garam halus--","1) Bersihkan udang,sisakan ekornya. Berikan garam dan merica secukupnya dan diamkan selama 15 menit
2) Balur udang dengan tepung terigu,celupkan ke kocokan telur,gulingkan di tepung roti sambil dicubit2 supaya tepungnya menempel. Lakukan sampai semua udang habis. Simpan di kulkas selama 15 menit
3) Goreng dalam minyak panas dengan api sedang sampai matang dan berwarna kuning keemasan. Angkat dan tiriskan
4) Sajikan dengan saus mayonaise",4,https://cookpad.com/id/resep/4222389-udang-goreng-mayonaisemaknyusss%F0%9F%91%8D,udang,udang goreng mayonaise maknyusss,11,"udang medium , garam , merica , tepung terigu , tepung roti kasar , telur , kocok lepas , minyak unt , saus mayonaise , aduk , mayonaise , pake merk enak , pake knor warna ijo , klo indo merk maestro enak , madu , sejumput garam halus",4
"Pempek udang,enak banget ini","500 gr udang yang sudah dihaluskan--100 ml air es--350 gr sagu tani/tapioka--5 siung bawang putih,haluskan--2,5-3 sdt garam halus--1 sdt vetsin bambu--Sagu secukupnya pada saat membentuk pempek--Telur secukupnya,kocok lepas+garam (unt isian)--","1) Masukkan udang yg sudah dihaluskan dalam baskom,tambahkan bawang putih
2) Masukkan garam,vetsin dan air es,aduk pake spatula/mixer sampai udang tidak bergerindil lagi
3) Tambahkan sagu sedikit demi sedikit,aduk rata dengan spatula (asal nyampur aja,jangan terlalu banyak aduk nanti pempek jadi kejal dan keras)
4) Balur tangan dengan sagu,ambil sedikit adonan,kepal2,bulatkan lalu bentuk lonjong kemudian tusuk dengan ibu jari sambil diputar membentuk bolongan
5) Isi dengan kocokan telur,tutup rapat. Pastikan adonan tidak ada yang retak/tidak tertutup,karena bisa menyebabkan bocor dan telur tumpah keluar
6) Cemplungkan pempek ke air mendidih,tunggu sampai mengapung. Diamkan 5 menit lagi sampai isian (telur) matang. Angkat dan tiriskan
7) Goreng dalam minyak panas sampai matang,angkat dan tiriskan. Sajikan dengan cuko",3,https://cookpad.com/id/resep/4222422-pempek-udangenak-banget-ini,udang,pempek udang enak banget,8,"udang dihaluskan , air es , sagu tani tapioka , bawang putih , haluskan , garam halus , vetsin bambu , sagu membentuk pempek , telur , kocok lepas+garam unt isian",7
Udang kuah balado...🍤,1/4 udang basah--Bumbu :--1/2 ons cabe merah besar--5 siung bawang merah--4 siung bawang putih--1/2 buah tomat ukuran besar--Gula garam--,"1) Kupas dan cuci bersih udang..
2) Haluskan semua bumbu,,saya pakai penggilingan..
3) Tumis bumbu dengan minyak panas,,tambahkan gula garam,,dan sejumput penyedap rasa..
4) Tambahkan 1/2 sdm maizena (larutkan dengan air)
5) Setelah harum,,masukkan udang dan masak hingga matang..
6) Icip rasa,, dan siap dinikmati...",2,https://cookpad.com/id/resep/4221013-udang-kuah-balado%F0%9F%8D%A4,udang,udang kuah balado,7,"udang basah , bumbu , cabe merah , bawang merah , bawang putih , tomat , gula garam",6
Sambal Udang Pete Telur Puyuh,350 gr Udang Segar Kupas--15 butir Telur Puyuh Matang Kupas--1 papan Petai Kupas dan belah 2--8 buah Cabai Merah Besar--5 butir Bawang Merah--3 siung Bawang Putih--1/2 sdt Garam--1 sdt Gula Merah Sisir--1 Batang Serai memarkan--2 lembar Daun Salam--1 ruas Jari lengkuas memarkan--,"1) Siapkan bahan2. Haluskan cabai besar dan bawang merah. Iris tipis bawang putih dan sisihkan
2) Panaskan minyak. Tumis bumbu halus dan bawang putih hingga harum. Masukkan udang, aduk rata dan masak sampai udang berubah warna.
3) Masukkan serai, daun salam, dan lengkuas. Aduk2 sebentar sampai wanginya keluar. Masukka telur puyuh, petai, garan, dan gula merah. Aduk rata. Tes rasa dan angkat
4) Simple kan moms. Masuk bekal pak suami deh",0,https://cookpad.com/id/resep/4220733-sambal-udang-pete-telur-puyuh,udang,sambal udang pete telur puyuh,11,"udang segar kupas , telur puyuh matang kupas , papan petai kupas belah , cabai merah , bawang merah , bawang putih , garam , gula merah sisir , serai , daun salam , lengkuas",4
Udang Sosis Asam Manis,250 gr udang (aku pakai pindang udang)--6 buah sosis sapi potong serong tipis--5 siung bawang putih cincang halus--4 sachet kecil saus tomat--secukupnya garam--secukupnya gula--secukupnya kaldu bubuk--1 sdm saus tiram--sedikit air--,1) Tumis bawang putih sampai harum. Masukkan udang dan sosis. Aduk rata. Masukkan bumbu lainnya dan air. Tumis sampai bumbu meresap. Angkat dan sajikan.,26,https://cookpad.com/id/resep/4220506-udang-sosis-asam-manis,udang,udang sosis asam manis,9,"udang pindang udang , sosis sapi potong serong tipis , bawang putih cincang halus , saus tomat , garam , gula , kaldu bubuk , saus tiram , air",1
Acar Kuning Udang,"1 buah mentimun, buang isi, potong lidi--2 buah wortel, potong lidi--150 gr udang--3 siung bawang merah, utuh--2 siung bawang putih (haluskan)--2 buah kemiri sangrai (haluskan)--1 ruas kunyit bakar (haluskan)--secukupnya Merica, garam--1 lembar daun salam--1 batang sereh--1/2 sdt cuka dapur--2 sdt gula--1/2 gelas air--Cabe rawit (optional jika suka)--","1) Haluskan bawang putih, kemiri, kunyit, kemudian tumis bersama merica, daun salam dan sereh hingga harum.
2) Masukkan udang, tumis sebentar.
3) Masukkan wortel, mentimun, bawang merah, cabe, tumis sebentar kemudian masukkan air.
4) Beri cuka, garam dan gula. Masak hingga meresap. Koreksi rasa. Hidangkan.
5) Selamat mencoba.",0,https://cookpad.com/id/resep/4220015-acar-kuning-udang,udang,acar kuning udang,14,"mentimun , buang isi , potong lidi , wortel , potong lidi , udang , bawang merah , utuh , bawang putih haluskan , kemiri haluskan , kunyit haluskan , merica , garam , daun salam , serai , cuka dapur , gula , air , cabe rawit suka",5
Udang Masak Mentega,1/2 kg Udang segar--1 buah bawang bombay (sesuai selera)--Secukupnya mentega (suka mentega boleh banyakin)--3 siung Bawang Putih--Secukupnya garam--Secukupnya penyedap--Secukupnya minyak goreng--,"1) Bersihkan udangnya.. jangan dibuang kulitnya.. kepala udang boleh pakai boleh dibuang (saya buang kepala udangnya)
2) Bumbui udang dgn sedikit garam dan penyedap campur rata..
3) Goreng dgn minyak panas jangan terlalu kering.. cukup sampai matang saja udangnya
4) Angkat dan tiriskan
5) Kemudian tumis bawang putih dan bawang bombay dengan sedikit minyak dan mentega yang banyak (sesuai selera suka mentega ny mau banyak apa sedikit) saya suka mentega jadi saya kasi lebih banyak
6) Sampai bawang nya harum masukan udang yang sudah di goreng tadi kemudian aduk2 sampai rata
7) Kalau merasa mentega ny kurang bisa di tambahkan lagi sambil di aduk udangnya
8) Setelah tercampur semua angkat dan sajikan",2,https://cookpad.com/id/resep/4219885-udang-masak-mentega,udang,udang masak mentega,7,"udang segar , bawang bombai , mentega suka mentega banyakin , bawang putih , garam , penyedap , minyak goreng",8
Udang Petai Sederhana,Udang--Petai--Bumbu Halus:--5 siung Bawang Merah--3 siung Bawang Putih--1 Buah Tomat--3-4 Buah Cabai Besar--5 buah Cabai Rawit (sesuai selera)--secukupnya Terasi--Garam--Gula--Vetsin (optional)--,"1) Bersihkan udang, goreng setengah matang. Iris² petai.
2) Haluskan semua bumbu, tumis hingga baunya harum.
3) Masukkan petai. Beri sedikit air. Setelah dirasa matang petai, masukkan udang. Aduk² hingga bumbu merata dan meresap.
4) Udang petai siap dihidangkan....",4,https://cookpad.com/id/resep/4219441-udang-petai-sederhana,udang,udang petai sederhana,12,"udang , petai , bumbu halus , bawang merah , bawang putih , tomat , cabai , cabai rawit , terasi , garam , gula , vetsin",4
Udang Goreng Tepung,secukupnya Udang--Tepung Bumbu Crispy--Air Matang--Minyak Goreng--,"1) Bersihkan udang di air mengalir,, lalu lumuri perasan jeruk nipis dan garam
2) Siapkan bumbu goreng crispy,, pisahkan jd 2 adonan *adonan basah dan adonan kering*
3) Panaskan minyak di wajan,, kira² sampai udang terendam
4) Pertama celupkan udang ke adonan basah, lalu ke adonan kering dan ke adonan basah lagi,, begitu seterusnya sampai udang habis...
5) Jangan lupa sambal cabenya... Untuk cocolan..
6) Selamat berkreasi bunda.. Nikmati selagi hangatt...",5,https://cookpad.com/id/resep/4219140-udang-goreng-tepung,udang,udang goreng tepung,4,"udang , tepung bumbu crispy , air matang , minyak goreng",6
Bakwan Udang,500 g udang--100 g tepung terigu--25 g tepung beras--1 butir telur ayam--1 ikan daun bawang--3 lembar daun jeruk purut--Bumbu halus:--3 siung bawang putih--5 siung bawang merah--1/2 ruas kunyit--1 sdt garam / sesuai selera--1 sdt gula pasir / sesuai selera--1/2 sdt merica bubuk--,"1) Buang kulit, kotoran dan kepala udang, kemudian cuci bersih. Campurkan udang dengan remasan daun jeruk purut agar tidak bau amis. Diamkan beberapa saat.
2) Haluskan semua bahan bumbu halus
3) Campurkan udang, tepung terigu, tepung beras, telur, daun bawang, irisan daun jeruk purut, bumbu halus dan masukkan air hangat sedikit demi sedikit. Aduk hingga merata.
4) Goreng adonan bakwan hingga kuning kecoklatan
5) Bakwan udang ready to serve now",9,https://cookpad.com/id/resep/4218109-bakwan-udang,udang,bakwan udang,13,"udang , tepung terigu , tepung beras , telur ayam , ikan daun bawang , daun jeruk , bumbu halus , bawang putih , bawang merah , kunyit , garam , gula pasir , merica bubuk",5
Nasi Goreng Seafood(udang),1 piring munjung Nasi putih(enaknya nasi kemarin)--100 gr udang (buang kepalanya)--Bahan bumbu--10 biji Cabe rawit--2 biji cabe keriting--2 siung Bawang putih--3 siung bawang merah--3 sdm kecap bango--1 sdt garam halus--Penyedap rasa(sesuai selera)--secukupnya Minyak Goreng--,"1) Goreng udang yg sudah dibersihkan. Kemudian tiriskan,sambil haluskan bahan Bumbu.
2) Goreng bumbu yg sudah dihaluskan hingga kecoklatan,masukkan garam dan penyedap Rasa
3) Masukkan Nasi kemudian tambahkan kecap,selanjutnya masukkan Udang goreng
4) Aduk hingga merata,cek rasa.
5) Sajikan,",9,https://cookpad.com/id/resep/4199850-nasi-goreng-seafoodudang,udang,nasi goreng seafood ( udang ),11,"piring munjung nasi putih enaknya nasi kemarin , udang buang kepalanya , bumbu , biji cabe rawit , biji cabe keriting , bawang putih , bawang merah , kecap bango , garam halus , penyedap , minyak goreng",5
Nasi goreng udang bekel simple,3 siung bawang putih--3 siung bawang merah--1 sendok makan mentega--1 sendok makan cabe halus--Daun bawang plus seledri--6 potong udang--1 butir telor--Kecap--Royco--,"1) Tumis bawang merah dan putih serta cabe halus dengan mentega
2) Masukkan udang tumis hingga berubah warna
3) Tumis hingga udang setengah matang lalu masukkan nasi serta tambahkan kecap
4) Aduk hingga nasi merata dengan bumbu dan kecap lalu tambahkan daun bawang
5) Hidangan siap di sajikan dengan tambahan topping telor ceplok atau di dadar :)",3,https://cookpad.com/id/resep/4199260-nasi-goreng-udang-bekel-simple,udang,nasi goreng udang bekel simple,9,"bawang putih , bawang merah , mentega , cabe halus , daun bawang plus seledri , potong udang , telor , kecap , royco",5
Oseng kangkung udang enak simple,1 ikat kangkung--250 gram udang segar buang kepala--7 siung bawang merah diiris tipis--5 siung bawang putih iris tipis--3 buah cabe merah iris serong--10 buh cabe rawit iris serong--3 lbr daun salam--3 sdm kecap--1 sdm saos tiram--1/2 sdt gula pasir--1 sdt garam--penyedap rasa (opsional)--minyak goreng untuk menumis--,"1) Sianggi kangkung lalu cuci sampai bersih. sisihkan
2) Tumis bawang merah.bawang putih.cabe merah.cabe rawit.daun salam sampai harum dan layu
3) Masukkan udang. kecap.gula pasir.garam.saos tiram.penyedap rasa. masak sampai udang berubah warna lalu tambahkan sedikit air kira2 100ml
4) Masukkan kangkung.aduk rata sampai kangkung layu matang.
5) Cek rasa lalu angkat dan sajikan.
6) Karena saya beli kangkung di pasar tradisional jd 1 ikat kangkung sangat banyak lain halnya dengan kangkung di supermarket.jadi resep ini saya pakai untuk ukuran kangkung beli di pasar tradisional.",6,https://cookpad.com/id/resep/4211505-oseng-kangkung-udang-enak-simple,udang,oseng kangkung udang enak simple,13,"kangkung , udang segar buang kepala , bawang merah diiris tipis , bawang putih tipis , cabe merah serong , buh cabe rawit serong , daun salam , kecap , saos tiram , gula pasir , garam , penyedap , minyak goreng menumis",6
Gulai Kacang Panjang dan Udang,15 lonjor kacang panjang (iris serong)--10 ekor udang sedang (kupas kulit)--2 lembar daun salam--1 cm jahe (memarkan)--65 ml santan kara--50 ml air--1/2 sdt garam--1/4 sdt gula--1/2 sdm saos raja rasa--Bumbu Halus :--3 siung bawang merah--1 siung bawang putih--2 cm kunyit (sy pake 1/2 sdt kunyit bubuk)--,"1) Panaskan minyak, masukkan bumbu halus, daun salam dan jahe. Tumis hingga harum.
2) Masukkan udang, aduk hingga udang matang. Lalu masukkan kacang panjang. Tambahkan air. Aduk sebentar.
3) Tuang santan, masukkan garam, gula dan saos raja rasa. Aduk rata hingga matang. Koreksi rasa, siap disajikan.",4,https://cookpad.com/id/resep/4211600-gulai-kacang-panjang-dan-udang,udang,gulai kacang panjang udang,13,"lonjor kacang panjang serong , udang kupas kulit , daun salam , jahe memarkan , santan kara , air , garam , gula , saos raja , bumbu halus , bawang merah , bawang putih , kunyit pake kunyit",3
Nugget udang,Bahan utama--1/2 kg udang yang agak besar--2 butir telur ayam--Secukupnya garam--Secukupnya tepung terigu--Secukupnya tepung panir--,"1) Cuci udang buang kepalanya sisakan ekornya saya lalu rendam pakai air garam selama 5 menit
2) Setelah 5 menit belah punggung udang.. jangan sampai terbelah.
3) Setelah itu siapkan tepung kering.. telur dikocok lepas. Lalu tepung panir.. masukkan udang ke tepung remas remas lalu ke telur lalu ke tepung panir diremas remas juga... sisihkan. Trs yang laenya juga hingga hbs
4) Klau sudah selesai simpan dulu di kulkas 30menit biar menempel tepung panirnya
5) Setelah itu siap digoreng atau buat stock kulkas juga bisa",1,https://cookpad.com/id/resep/4211766-nugget-udang,udang,nugget udang,6,"udang , telur ayam , garam , tepung terigu , tepung panir",5
